"","NAME_0","NAME_1","codes","temp_mean","agri_gc_mean","barren_gc_mean","ttime_mean_mean","urban_gc_mean","cmr_mean_mean","imr_mean_mean","Battles","Riots","Protests","Armed.clash","Violence.against.civilians","Abduction.forced.disappearance","Attack","Sexual.violence","Mob.violence","Violent.demonstration","Excessive.force.against.protesters","Peaceful.protest","Protest.with.intervention","fatalities","area_km_2","road_length_km","road_density","Homicide_mean","Population_mean","Rate_mean","Homicide_obs","Rate_obs","Population_obs","capital_name","country_capital","capital_coordinates","distance_capital"
"177","El Salvador","Morazán","SLV",25.6810661329685,78.54094,0,122.24335,0.0844076,15.899305,366.03125,1,0,0,1,2,0,2,0,0,0,0,0,0,2,1257.06848599533,175.998333226598,0.140006956810507,76.9,198529.5,38.7347975993492,10,10,10,"San Francisco",0,"c(-88.0952780555555, 13.7036113888889)",123.342360529105
"178","El Salvador","San Miguel","SLV",27.104853515229,68.0117633333333,0,90.9726333333333,0.351482366666667,10.3013893333333,372.560966666667,3,0,1,3,5,0,5,0,0,0,0,1,0,8,2073.16510930145,395.812978628772,0.190922072175014,298.8,487997.4,61.229834421249,10,10,10,"San Miguel",0,"c(-88.1772213888889, 13.4758327777778)",119.091290599199
"179","El Salvador","San Salvador","SLV",25.0245337848275,42.61342625,0,90.8314225,0.8032408225,12.3473955,356.53995,8,1,11,8,11,0,11,0,1,0,0,10,1,24,923.742524142501,189.209069215165,0.204828796196003,1202.7,1758816,68.3812291905464,10,10,10,"San Salvador",1,"c(-89.2330555555556, 13.7797216666667)",0
"180","El Salvador","San Vicente","SLV",26.1959442579288,64.2382,0,98.44972,0.156065966666667,10.9622533333333,379.970033333333,2,0,1,2,1,0,1,0,0,0,0,1,0,6,1208.8976933672,215.363408620041,0.178148580977253,103.4,179628.7,57.5631845022538,10,10,10,"San Vicente",0,"c(-88.7761113888889, 13.6408338888889)",51.7601677979767
"181","El Salvador","Santa Ana","SLV",23.5245276436231,30.5501525,0,96.900415,1.0416667475,15.3828825,322.5705,3,0,0,3,3,0,3,0,0,0,0,0,0,7,2048.7316291413,338.357300859034,0.165154525876507,305.9,579271.4,52.80771672829,10,10,10,"Santa Ana",0,"c(-89.5558327777778, 13.9991658333333)",42.5041558278322
"182","El Salvador","Sonsonate","SLV",25.5298415235889,38.84105,0,63.35218,1.8179014,11.935905,340.8875,3,0,2,3,4,0,4,0,0,0,0,2,0,6,1195.75133775265,230.028426064829,0.192371456173451,319.9,494643.9,64.6727878378769,10,10,10,"Sonsonate",0,"c(-89.7099997222222, 13.7233336111111)",51.9569534959792
"183","El Salvador","Usulután","SLV",26.715696373608,60.1369075,0,90.080015,0.263611775,10.2973845,368.570125,3,0,1,3,3,0,3,0,0,0,0,1,0,5,1977.02321817952,308.297823136741,0.155940416026387,256.1,366950,69.7915247308898,10,10,10,"Usulutan",0,"c(-88.4408330555555, 13.3416672222222)",98.4951542641318
"184","Guatemala","Alta Verapaz","GTM",22.0057038078349,14.2138887,0,411.7896,0.01512346,21.6377311111111,366.17773,1,1,1,1,3,0,3,0,0,1,0,1,0,2,10046.6925307791,3697.26904894913,0.368008579701445,101.85,1056756.50392647,9.63798184554033,20,20,20,"Coban",0,"c(-90.3413888888889, 15.5052769444444)",101.512577650212
"185","Guatemala","Baja Verapaz","GTM",19.2353302135613,5.964197,0,189.1839,1.01358018,23.40236,366.77364,1,1,0,1,0,0,0,0,0,1,0,0,0,1,2818.27205970281,1101.15221867469,0.39071892115015,33.4,264931.356072374,12.6070392327874,20,20,20,"Salama",0,"c(-90.2680558333333, 15.1183333333333)",63.8980810657106
"186","Guatemala","Chimaltenango","GTM",17.6079795512785,13.65355,0,120.09187,1.266975225,23.99896,437.500025,6,0,0,6,2,0,2,0,0,0,0,0,0,12,1883.2168231389,883.852380956964,0.469331183800589,92.5,587387.791213698,15.7476885600347,20,20,20,"Chimaltenango",0,"c(-90.8261108333333, 14.6600002777778)",30.0917772894006
"187","Guatemala","Chiquimula","GTM",21.6801143095058,17.8379625,0,170.31835,0.14737654,22.6835075,335.331625,0,0,0,0,3,0,3,0,0,0,0,0,0,2,2384.10958683288,1080.90168561158,0.453377517368019,233.2,364639.939016134,63.9534990679345,20,20,20,"Chiquimula",0,"c(-89.5391672222222, 14.7916669444444)",110.835442675497
"188","Guatemala","El Progreso","GTM",22.1083482841547,8.38194475,0,203.556175,0.0493827175,23.32795,348.541675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.88912794204,737.247592405591,0.437564454645203,60,160096.919756474,37.4772981836672,20,20,20,"El Progreso",0,"c(-90.0608333333333, 14.855)",59.3319853096513
"189","Guatemala","Escuintla","GTM",26.5795066231614,14.4598774,0,125.772926,0.02777778,23.600854,438.05228,2,0,1,2,0,0,0,0,0,0,0,1,0,1,4775.65119743624,2042.70347925956,0.427732971862803,474.3,671217.707397859,70.662617325568,20,20,20,"Esquintla",0,"c(-90.7861105555556, 14.2855563888889)",43.9971722386429
"190","Guatemala","Guatemala","GTM",19.2742308500369,8.54012575,0,114.763745,1.30169745,21.9090275,357.225725,40,2,14,40,18,0,18,0,1,1,1,13,0,53,2212.16009759662,1258.90635507189,0.569084650084604,1887.05,3047089.33653618,61.9295921971598,20,20,20,"Guatemala",1,"c(-90.5513888888889, 14.6108327777778)",0
"191","Guatemala","Huehuetenango","GTM",17.4716039706529,12.474691,0,377.50639,0,20.7296976,381.76343,0,0,1,0,2,0,2,0,0,0,0,1,0,1,7656.41132738485,3418.33610181101,0.446467144415893,106.65,1099813.42548151,9.69709930148447,20,20,20,"Huehuetenango",0,"c(-91.4777791666667, 15.3380555555556)",128.077516792439
"192","Guatemala","Izabal","GTM",24.6848758521554,17.59219625,0,284.4919375,0.123171175,26.131905,380.4738375,1,0,0,1,2,0,2,0,0,0,0,0,0,2,8772.44897988383,1744.76119858186,0.198891005531385,249.3,388446.602511384,64.1787052295545,20,20,20,"Puerto Barrios",0,"c(-88.5863880555556, 15.7369447222222)",245.183560667627
"193","Guatemala","Jalapa","GTM",19.1624730512715,11.31790225,0,141.2643,0.1589506175,22.4263875,295.5139,1,0,0,1,3,0,3,0,0,0,0,0,0,4,1968.98391609996,820.651642040775,0.416789408654121,129.3,311054.433186894,41.5682871564513,20,20,20,"Jalapa",0,"c(-89.9883330555555, 14.6450002777778)",60.7780464812365
"194","Guatemala","Jutiapa","GTM",23.1580095724551,19.7829216666667,0,136.710401666667,0.234053493333333,19.7892066666667,301.018416666667,0,1,0,0,2,0,2,0,0,1,0,0,0,0,3345.04236072523,1602.02575336018,0.478925400817002,222.25,444531.960923093,49.9964051040305,20,20,20,"Jutiapa",0,"c(-89.8675005555556, 14.3111116666667)",80.847682246086
"195","Guatemala","Petén","GTM",25.8806473434461,9.3384769047619,0,640.472628571429,0.00720164761904762,12.3339116666667,374.6845,2,1,0,2,2,0,2,0,1,0,0,0,0,4,36158.4558200566,3079.32262058637,0.0851618950740234,308.8,551352.192330084,56.0077577083664,20,20,20,"Flores",0,"c(-89.8877405555556, 16.9062291666667)",263.766955793474
"196","Guatemala","Quetzaltenango","GTM",20.1707624867033,10.0666676,0,160.44658,0.05679012,26.932428,434.2416,7,1,1,7,1,0,1,0,1,0,0,1,0,6,2130.99136359364,1421.19753806291,0.666918487959634,153.4,759656.760793098,20.1933304509588,20,20,20,"Quezaltenango",0,"c(-91.5127775, 14.8441669444444)",106.698044260201
"197","Guatemala","Quiché","GTM",18.089073750706,11.9608023,0,319.93305,0.4929012,23.722128,382.44253,0,0,2,0,0,0,0,0,0,0,0,2,0,0,7213.19496908471,2433.61195357239,0.337383359801405,48.95,883970.730896747,5.53751366296286,20,20,20,"Santa Cruz del Quiche",0,"c(-91.1311113888889, 15.0441675)",78.692836139617
"198","Guatemala","Retalhuleu","GTM",27.5309199671281,11.270063,0,183.122225,0.07098765,26.0759525,435.6527,1,1,1,1,1,0,1,0,1,0,0,1,0,2,1920.80848724497,854.263805693741,0.444741790431704,67.7,299144.26521436,22.6312210770571,20,20,20,"Retalhuleu",0,"c(-91.6913886111111, 14.5272219444444)",123.197332199769
"199","Guatemala","Sacatepéquez","GTM",16.8980482828843,8.901237,0,99.26264,2.53395045,21.58403,420.36115,1,1,0,1,0,0,0,0,1,0,0,0,0,2,556.775104887946,238.982573931932,0.42922640009206,67,311427.105663164,21.5138627247387,20,20,20,"Antigua Guatemala",0,"c(-90.7238897222222, 14.5766666666667)",18.9676403951929
"200","Guatemala","San Marcos","GTM",19.0928871504637,8.5055562,0,219.36968,0.05679012,23.880882,412.44904,0,1,1,0,2,0,2,0,1,0,0,1,0,2,3549.75512553363,2200.38600372269,0.619869801129424,140.5,983151.174299257,14.2907829103842,20,20,20,"San Marcos",0,"c(-91.8077788888889, 14.9763891666667)",141.17208157131
"201","Guatemala","Santa Rosa","GTM",23.4971158283836,13.3277796,0,122.698006,0.05555556,21.625326,332.60182,1,0,0,1,2,0,2,0,0,0,0,0,0,2,3019.48646071073,1183.72575623335,0.392028833921224,188.35,352699.318387143,53.4024281252669,20,20,20,"Cuilapa",0,"c(-90.2933333333333, 14.2622216666667)",47.5605599506484
"202","Guatemala","Sololá","GTM",17.0618465864395,8.425928,0,161.7828,0.0771605,29.0875,457.06945,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1178.62240519046,482.938280492929,0.409748090962932,26.45,402891.257547186,6.56504689653192,20,20,20,"Solola",0,"c(-91.1863891666667, 14.7744436111111)",70.7464312375062
"203","Guatemala","Suchitepéquez","GTM",26.4577780593562,15.0555565,0,148.99865,0.03858025,27.864955,457.780625,0,1,2,0,1,0,1,0,1,0,0,2,0,1,2080.30546473749,1079.43030127627,0.518880673811277,121.75,501635.23092897,24.2706238504288,20,20,20,"Mazatenango",0,"c(-91.5013886111111, 14.5483333333333)",102.603045535687
"204","Guatemala","Totonicapán","GTM",14.4193887820093,5.459106,0,186.68175,0.03858025,30.43125,440.628475,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1076.47395638303,804.307104992344,0.747168196892406,18.55,434426.698477824,4.26999539047596,20,20,20,"Totonicapan",0,"c(-91.3466675, 14.9241677777778)",92.3767429841916
"205","Guatemala","Zacapa","GTM",21.8484371305356,15.1010825,0,265.5636,0.0146604925,26.5701325,382.425275,0,1,0,0,3,0,3,0,1,0,0,0,0,1,2720.06313142812,1184.29806247989,0.435393593919306,143.2,224954.074032118,63.6574379086616,20,20,20,"Zacapa",0,"c(-89.5261111111111, 14.9616672222222)",117.004708306038
"206","Honduras","Atlántida","HND",24.2520495011481,32.098148,0,239.04064,0,24.5,330,3,2,1,3,8,0,8,0,0,2,0,1,0,15,4452.32510546927,272.481300606822,0.0611997763308218,365.733333333333,423945.705878888,86.2689085563742,15,15,15,"La Ceiba",0,"c(-86.7797213888889, 15.7747219444444)",192.341839358429
"207","Honduras","Choluteca","HND",27.2661998517286,63.1229433333333,0.00205761316666667,117.826615,0,20.3715016666667,370.695483333333,0,0,1,0,1,0,1,0,0,0,0,1,0,1,4414.07385392689,389.82890991988,0.0883149949050075,100.333333333333,358686.686244456,27.9724163681261,15,15,15,"Choluteca",0,"c(-87.1897225, 13.3180563888889)",84.9564889871026
"208","Honduras","Colón","HND",24.2072854668222,22.9194720909091,0.00112233454545455,557.838481818182,0,24.5,330,1,1,1,1,1,0,1,0,1,0,0,1,0,4,8414.59109079206,276.312673684778,0.0328373263422322,191.066666666667,390398.780020675,48.9414097699147,15,15,15,"Trujillo",0,"c(-85.9380558333333, 15.9208330555556)",244.403157725179
"209","Honduras","Comayagua","HND",21.8887856601368,29.5367466666667,0,134.344545,0.104423866666667,24.5,330,1,0,2,1,3,0,3,0,0,0,0,2,0,4,4925.94794769311,487.959820051589,0.0990590694893777,258.933333333333,421941.499734753,61.3671168861342,15,15,15,"Comayagua",0,"c(-87.6361122222222, 14.4394427777778)",60.9465010075966
"210","Honduras","Copán","HND",21.2390447328255,30.451236,0,246.5055,0.03395062,26.015412,371.12494,1,1,0,1,4,1,3,0,0,1,0,0,0,6,3320.21343945303,478.080261845092,0.143990821844228,246.333333333333,1075124.71150717,22.912070636718,15,15,15,"Santa Rosa de Copan",0,"c(-88.7716672222222, 14.7797230555556)",185.748656137672
"211","Honduras","Cortés","HND",24.271277912235,20.6963849857143,0,170.708545714286,0.115193857142857,24.8141466666667,337.167771428571,5,1,12,5,24,0,24,0,0,1,0,11,1,37,3948.21266133179,494.328628547277,0.125203141509741,1385.86666666667,948174.230858034,146.161604224632,15,15,15,"San Pedro Sula",0,"c(-88.0249994444444, 15.5313880555556)",182.785981831928
"212","Honduras","El Paraíso","HND",22.7419639151523,60.01080375,0.0003858025,333.27569875,0,22.21944375,353.5003125,1,0,2,1,4,0,4,0,0,0,0,2,0,4,7373.70878033845,676.270969776585,0.0917138159266366,103.933333333333,439743.856084656,23.6349711076634,15,15,15,"Yuscaran",0,"c(-86.8419441666667, 13.9502780555556)",41.7930443373619
"213","Honduras","Francisco Morazán","HND",21.8608475251588,44.9958844444444,0,161.683983333333,0.0257201666666667,23.7775466666667,336.918211111111,3,6,22,3,25,0,24,1,3,3,0,21,1,37,8556.50491371539,851.189289374044,0.0994786186600157,890.666666666667,1479713.01335692,60.1918519758148,15,15,15,"Tegucigalpa",1,"c(-87.2030561111111, 14.0858333333333)",0
"214","Honduras","Gracias a Dios","HND",25.4393421514254,6.10580715454545,0.00956335636363636,851.454418181818,0,22.06401,359.927872727273,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16346.8734690893,755.447714536215,0.0462135903825713,15.6,90929.8750898365,17.1560776747879,15,15,15,"Puerto Lempira",0,"c(-83.780102, 15.264344)",391.059626911882
"215","Honduras","Intibucá","HND",20.63788553621,42.892615,0,140.801,0.124329283333333,20.1002316666667,350.552083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148.78992512477,414.682170514282,0.131695724508472,58.8666666666667,236881.219925269,24.850710700172,15,15,15,"La Esperanza",0,"c(-88.1675, 14.3008322222222)",106.788020619879
"216","Honduras","Islas de la Bahía","HND",26.1657792806634,17.3482511666667,0,244.429633333333,0,24.5,330,0,0,2,0,0,0,0,0,0,0,0,2,0,0,231.707886631747,35.5309290972934,0.153343632855116,18.5333333333333,55515.6311754251,33.3839910326687,15,15,15,"Roatan",0,"c(-86.5647222222222, 16.3225008333333)",256.815814346757
"217","Honduras","La Paz","HND",20.6719237725512,51.8524725,0,138.112175,0.0422038,20.1996525,348.015625,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2447.04756045393,257.542285827649,0.105246130066992,45.4666666666667,200581.003115862,22.6674839393458,15,15,15,"La Paz",0,"c(-87.6769444444444, 14.3241675)",57.5474253440945
"218","Honduras","Lempira","HND",21.4607839358621,43.948685,0,172.761316666667,0.0780329833333333,19.88206,353.270833333333,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4249.82782008374,651.479244292282,0.153295444397426,135.533333333333,323328.724588374,41.9181232678536,15,15,15,"Gracias",0,"c(-88.5741680555556, 14.5841669444444)",157.85148490593
"219","Honduras","Ocotepeque","HND",19.5229713947479,29.108795,0,204.213625,0.0231481475,23.296875,355.941,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1694.38592114569,295.087563175701,0.174156052345013,71,139788.486722958,50.7910212524959,15,15,15,"Nueva Ocotepeque",0,"c(-89.1755552777778, 14.4480561111111)",216.587792060559
"220","Honduras","Olancho","HND",22.8749946149536,29.5586419411765,0,549.671229411765,0.0067175,23.9590688235294,336.227941176471,0,1,1,0,7,0,7,0,0,1,0,1,0,10,24261.8497103319,1121.59233721438,0.0462286408746796,254.6,521205.621724635,48.8482835541078,15,15,15,"Juticalpa",0,"c(-86.2005561111111, 14.6838891666667)",126.76214879792
"221","Honduras","Santa Bárbara","HND",22.3162822253589,25.21163,0,183.831466666667,0.1431377,25.112295,343.047583333333,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5089.79872391245,568.600397689876,0.111713729468029,225.733333333333,415769.153523406,54.2929487241592,15,15,15,"Santa Barbara",0,"c(-88.2269441666667, 14.9375002777778)",145.120370169077
"222","Honduras","Valle","HND",28.1204299652699,61.054785,0.000771605,121.3999725,0,22.44361,349.302875,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1625.78776728594,236.98100757691,0.145763802844034,34.9333333333333,170905.03605764,20.4402012598105,15,15,15,"Nacaome",0,"c(-87.4747219444444, 13.5341669444444)",67.7351184560648
"223","Honduras","Yoro","HND",23.0368990921724,31.850308,0,218.215562,0.03950617,24.5,330,0,0,1,0,2,0,2,0,0,0,0,1,0,2,7788.09448840929,403.714628619107,0.0518374076251822,391.8,566457.069653061,69.166759669884,15,15,15,"Yoro",0,"c(-87.1252780555556, 15.1347222222222)",116.356446295856
"224","Mexico","Chihuahua","MEX_unsalb",17.53849983813,10.3965420158512,0.00198959289256198,263.406824710744,0.0286195266942149,7.5,272.130953305785,6,0,10,6,26,0,26,0,0,0,0,10,0,45,247428.111236643,22592.0754454318,0.09130763409427,1873,3689720.8,50.7626484909102,5,5,5,"Chihuahua",0,"c(-106.062777777778, 28.6388880555556)",1236.25993464748
"225","Mexico","Quintana Roo","MEX_unsalb",26.1822253183748,2.6742945930303,0.00570416681818182,354.654614242424,0.0699950131818182,7.5,296.508524242424,3,0,10,3,23,1,22,0,0,0,0,10,0,53,44825.5474739023,3006.36336859451,0.0670680792096255,461.6,1604986.6,28.7603647282787,5,5,5,"Chetumal",0,"c(-88.297569, 18.50816)",1146.69712883612
"226","Mexico","Tabasco","MEX_unsalb",26.5834746725704,30.1348207727273,0.000701459090909091,301.282088181818,0.0273569054545455,7.5,304.372095454545,6,2,14,6,20,3,17,0,2,0,0,14,0,27,24731.19264363,2446.90569809188,0.0989400605684953,426.8,2486174.4,17.1669372832413,5,5,5,"Villahermosa",0,"c(-92.933436, 17.994248)",674.522439640462
"227","Mexico","Guerrero","MEX_unsalb",23.6877566279857,13.6120283567568,0.00116783456756757,253.872151891892,0.0355355364864865,7.5,323.985878378378,16,12,64,16,56,2,53,1,5,7,0,63,1,88,63595.6370950735,4229.14525738259,0.0665005564935241,2219.6,3612370.2,61.4444222798649,5,5,5,"Chilpancingo",0,"c(-99.4986108333333, 17.5519441666667)",213.926518448435
"228","Mexico","Baja California","MEX_unsalb",19.1864382289339,3.9101443654386,0.172296830315789,413.483945263158,0.370803530526316,7.5,230.407955882353,7,1,23,7,58,0,58,0,0,1,0,23,0,94,73155.6963106905,4864.98933325772,0.0665018526048365,2091,3464760.8,60.3504865328654,5,5,5,"Mexicali",0,"c(-115.472499166667, 32.6455555555556)",2186.87065440443
"229","Mexico","Aguascalientes","MEX_unsalb",17.4608259240897,20.0596716666667,0,152.383778333333,0.08590535,7.5,275.072883333333,0,1,1,0,1,0,1,0,1,0,0,1,0,2,5615.6711468629,525.628266533029,0.0936002577050229,69,1374828.6,5.01880743534139,5,5,5,"Aguascalientes",0,"c(-102.292845, 21.882704)",424.180994533024
"230","Mexico","San Luis Potosí","MEX_unsalb",18.8816771479399,10.2727730918919,0.000166833513513513,175.04154027027,0.0359526213513514,7.5,315.809640540541,0,4,6,0,14,0,14,0,4,0,0,6,0,14,61137.9637915514,5869.81805646585,0.0960093809548331,423.4,2802900.8,15.1057789844007,5,5,5,"San Luis Potosí	",0,"c(-100.976551, 22.153242)",354.505221028715
"231","Mexico","Puebla","MEX_unsalb",18.592123323957,22.436631,0.00522317384615385,138.732077692308,0.0677825188076923,7.5,318.507030769231,11,16,29,11,33,1,32,0,14,2,0,28,1,48,34309.6461540485,4164.41883674478,0.121377493024753,953.4,6411025.6,14.8712555445107,5,5,5,"Puebla",0,"c(-98.1972225, 19.040555)",109.526167249304
"232","Mexico","Nayarit","MEX_unsalb",22.7503934807,11.2412776743478,0.00496511034782609,329.112497391304,0.035829307826087,7.5,320.797966666667,1,0,4,1,3,0,3,0,0,0,0,4,0,2,28092.5200848944,1572.78865432059,0.0559860293618261,213,1233366.8,17.2698016518687,5,5,5,"Tepic",0,"c(-104.888406, 21.509127)",640.987629196227
"233","Mexico","Zacatecas","MEX_unsalb",17.4916626397891,10.0155555536,0.00117283958,232.256364,0.0174691378,7.5,310.021144,4,2,7,4,29,2,27,0,1,1,0,7,0,33,75275.3897795476,5967.88086659129,0.0792806371919015,566.2,1629029.2,34.7568969297788,5,5,5,"Zacatecas",0,"c(-102.572167, 22.773316)",511.708830730661
